Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
Automatic lesion incidence estimation and detection in multiple sclerosis using multisequence longitudinal MRI,Reich,R. T. Shinohara;E. M. Sweeney;C. M. Crainiceanu;D. S. Reich;C. D. Shea,2013-01-01,37,American Journal of Neuroradiology,68-73,10.3174/ajnr.A3172,22766673,84873668041,"('2-s2.0-84873668041', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84873668041,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873668041&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873668041&origin=inward
"Multiple sclerosis shrinks intralesional, and enlarges extralesional, brain parenchymal veins",Reich,Govind Nair;Pascal Sati;Daniel S. Reich;Manori P. De Alwis;María I. Gaitán,2013-01-08,27,Neurology,145-151,10.1212/WNL.0b013e31827b916f,23255828,84873638442,"('2-s2.0-84873638442', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84873638442,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873638442&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873638442&origin=inward
Optimized T1-MPRAGE sequence for better visualization of spinal cord multiple sclerosis lesions at 3T,Reich,Govind Nair;D. S. Reich;M. Absinta,2013-11-01,31,American Journal of Neuroradiology,2215-2222,10.3174/ajnr.A3637,23764721,84888187456,"('2-s2.0-84888187456', 'Reich')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84888187456,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84888187456&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888187456&origin=inward
Subject-Specific Sparse Dictionary Learning for Atlas-Based Brain MRI Segmentation,Reich,Elizabeth Sweeney;Jerry L. Prince;Daniel S. Reich;Dzung L. Pham;Aaron Carass;Snehashis Roy;Qing He,2015-09-01,44,IEEE Journal of Biomedical and Health Informatics,1598-1609,10.1109/JBHI.2015.2439242,26340685,84940979990,"('2-s2.0-84940979990', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84940979990,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84940979990&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940979990&origin=inward
Persistent 7-tesla phase rim predicts poor outcome in new multiple sclerosis patient lesions,Jacobson,Joan Ohayon;Pascal Sati;Martina Absinta;Daniel S. Reich;Steven Jacobson;Emily C. Leibovitch;Alessandro Meani;Massimo Filippi;Tianxia Wu;Irene C.M. Cortese;Matthew Schindler,2016-07-01,49,Journal of Clinical Investigation,2597-2609,10.1172/JCI86198,27270171,84978431594,"('2-s2.0-84978431594', 'Jacobson')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84978431594,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84978431594&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84978431594&origin=inward
The effect of daclizumab on brain atrophy in relapsing-remitting multiple sclerosis,McFarland,Joan Ohayon;Roger D. Stone;Blake C. Jones;John Ostuni;Bibiana Bielekova;Daniel S. Reich;Colin D. Shea;Navid Shiee;Henry McFarland;Isabela T. Borges,2013-04-01,21,Multiple Sclerosis and Related Disorders,133-140,10.1016/j.msard.2012.10.002,,84872800724,"('2-s2.0-84872800724', 'McFarland')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84872800724,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872800724&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872800724&origin=inward
Quantification of multiple-sclerosis-related brain atrophy in two heterogeneous MRI datasets using mixed-effects modeling,Cortese,Govind Nair;Blake C. Jones;Daniel S. Reich;Colin D. Shea;Irene C.M. Cortese;Ciprian M. Crainiceanu,2013-09-09,25,NeuroImage: Clinical,171-179,10.1016/j.nicl.2013.08.001,,84883353846,"('2-s2.0-84883353846', 'Cortese')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84883353846,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883353846&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883353846&origin=inward
Population-wide principal component-based quantification of blood-brain-barrier dynamics in multiple sclerosis,Reich,Daniel S. Reich;Russell T. Shinohara;María Inés Gaitán;Ciprian M. Crainiceanu;Brian S. Caffo,2011-08-15,24,NeuroImage,1430-1446,10.1016/j.neuroimage.2011.05.038,21635955,79960253679,"('2-s2.0-79960253679', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/79960253679,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960253679&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960253679&origin=inward
Oligoclonal bands in multiple sclerosis reactive against two herpesviruses and association with magnetic resonance imaging findings,Reich,J. O. Virtanen;J. Wohler;D. S. Reich;S. Jacobson;K. Fenton,2014-01-01,26,Multiple Sclerosis,27-34,10.1177/1352458513490545,23722324,84890842607,"('2-s2.0-84890842607', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84890842607,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84890842607&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890842607&origin=inward
"Postmortem magnetic resonance imaging to guide the pathologic cut: Individualized, 3-dimensionally printed cutting boxes for fixed brains",Reich,Govind Nair;Martina Absinta;Abhik Ray-Chaudhury;Daniel S. Reich;Maria I. Reyes-Mantilla;Massimo Filippi;Carlos A. Pardo,2014-01-01,25,Journal of Neuropathology and Experimental Neurology,780-788,10.1097/NEN.0000000000000096,25007244,84904747084,"('2-s2.0-84904747084', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84904747084,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904747084&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84904747084&origin=inward
Direct MRI detection of impending plaque development in multiple sclerosis,Cortese,Govind Nair;Pascal Sati;Martina Absinta;Daniel S. Reich;Massimo Filippi;Irene C.M. Cortese,2015-10-01,17,Neurology: Neuroimmunology and NeuroInflammation,e145,10.1212/NXI.0000000000000145,,85012951357,"('2-s2.0-85012951357', 'Cortese')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85012951357,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85012951357&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85012951357&origin=inward
In vivo imaging of spinal cord atrophy in neuroinflammatory diseases,Reich,Luisa Vuolo;Govind Nair;Daniel S. Reich;Steven Jacobson;Raya Massoud;Anshika Bakshi;Winston Liu,2014-01-01,20,Annals of Neurology,370-378,10.1002/ana.24213,25042583,84907878924,"('2-s2.0-84907878924', 'Reich')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84907878924,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907878924&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84907878924&origin=inward
Genes and Environment in Multiple Sclerosis project: A platform to investigate multiple sclerosis risk,Cortese,Charles C. White;Tanuja Chitnis;Phoebe A. Winn;Emily K. Owen;Daniel S. Reich;Philip L. De Jager;Sonya U. Steele;Howard L. Weiner;Zongqi Xia;Alina Von Korff;Cristin A. McCabe;Maria Cimpean;Lori B. Chibnik;Irene C.M. Cortese;Ashley Hoesing;Sarah R. Clarkson,2016-02-01,24,Annals of Neurology,178-189,10.1002/ana.24560,26583565,84958124512,"('2-s2.0-84958124512', 'Cortese')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84958124512,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958124512&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958124512&origin=inward
Clinical 3-tesla FLAIR∗ MRI improves diagnostic accuracy in multiple sclerosis,Cortese,Pascal Sati;Elizabeth M. Sweeney;Martina Absinta;Daniel S. Reich;Colin D. Shea;Ilena C. George;Irene C.M. Cortese,2016-10-01,13,Multiple Sclerosis,1578-1586,10.1177/1352458515624975,26769065,84991392284,"('2-s2.0-84991392284', 'Cortese')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84991392284,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991392284&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84991392284&origin=inward
Leptomeningeal gadolinium enhancement across the spectrum of chronic neuroinflammatory diseases,Cortese,Luisa Vuolo;Joan Ohayon;Govind Nair;Roberta Scotti;Martina Absinta;Daniel S. Reich;Vittorio Martinelli;Steven Jacobson;Alessandro Meani;Massimo Filippi;Bryan R. Smith;Irene C.M. Cortese;Manori P. De Alwis;Andrea Falini;Avindra Nath,2017-04-11,30,Neurology,1439-1444,10.1212/WNL.0000000000003820,28283598,85018636444,"('2-s2.0-85018636444', 'Cortese')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85018636444,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018636444&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018636444&origin=inward
Predicting breakdown of the blood-brain barrier in multiple sclerosis without contrast agents,Reich,J. Goldsmith;Russell T. Shinohara;F. J. Mateen;D. S. Reich;C. Crainiceanu,2012-09-01,16,American Journal of Neuroradiology,1586-1590,10.3174/ajnr.A2997,22442041,84866412406,"('2-s2.0-84866412406', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84866412406,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866412406&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866412406&origin=inward
A comparison of supervised machine learning algorithms and feature vectors for MS lesion segmentation using multimodal structural MRI,Reich,Elizabeth M. Sweeney;Daniel S. Reich;Joshua T. Vogelstein;Russell T. Shinohara;Jennifer L. Cuzzocreo;Ciprian M. Crainiceanu;Peter A. Calabresi,2014-04-29,19,PLoS ONE,,10.1371/journal.pone.0095753,24781953,84899723552,"('2-s2.0-84899723552', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84899723552,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84899723552&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84899723552&origin=inward
Assessment of early evidence of multiple sclerosis in a prospective study of asymptomatic high-risk family members,Cortese,Joan Ohayon;Charles C. White;Govind Nair;Philip L. De Jager;Daniel S. Reich;Matthew K. Schindler;Sonya U. Steele;Zongqi Xia;Blake E. Dewey;Lauren R. Price;Anshika Bakshi;Lori B. Chibnik;Irene C.M. Cortese;Sarah R. Clarkson,2017-03-01,15,JAMA Neurology,293-300,10.1001/jamaneurol.2016.5056,28114441,85017649229,"('2-s2.0-85017649229', 'Cortese')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85017649229,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017649229&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85017649229&origin=inward
Health effects of lesion localization in multiple sclerosis: Spatial registration and confounding adjustment,Reich,Elizabeth M. Sweeney;Daniel S. Reich;Russell T. Shinohara;Ani Eloyan;Jennifer L. Cuzzocreo;Martin A. Lindquist;Mary Beth Nebel;Ciprian M. Crainiceanu;Haochang Shou;Peter A. Calabresi,2014-09-18,9,PLoS ONE,,10.1371/journal.pone.0107263,25233361,84907212644,"('2-s2.0-84907212644', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84907212644,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907212644&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84907212644&origin=inward
A 7T spine array based on electric dipole transmitters,Reich,Govind Nair;Peter Van Gelderen;Daniel S. Reich;Natalia Gudino;Hellmut Merkle;Jeff H. Duyn;Joe Murphy-Boesch;Jacco A. De Zwart;Qi Duan,2015-10-01,16,Magnetic Resonance in Medicine,1189-1197,10.1002/mrm.25817,26190585,84941944279,"('2-s2.0-84941944279', 'Reich')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84941944279,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84941944279&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84941944279&origin=inward
Sub-millimeter imaging of brain-free water for rapid volume assessment in atrophic brains,Cortese,Govind Nair;Daniel S. Reich;Katherine C. Gao;Alan Koretsky;Irene C.M. Cortese,2014-10-15,10,NeuroImage,370-378,10.1016/j.neuroimage.2014.06.014,24945671,84904065883,"('2-s2.0-84904065883', 'Cortese')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84904065883,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904065883&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84904065883&origin=inward
Saccadic palsy following cardiac surgery: Possible role of perineuronal nets,Reich,Govind Nair;R. John Leigh;Daniel S. Reich;Anja K.E. Horn;Wolfgang Härtig;Sigrun Roeber;Scott D.Z. Eggers,2015-07-02,7,PLoS ONE,,10.1371/journal.pone.0132075,26135580,84940062307,"('2-s2.0-84940062307', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84940062307,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84940062307&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84940062307&origin=inward
Relating multi-sequence longitudinal intensity profiles and clinical covariates in incident multiple sclerosis lesions,Reich,John Muschelli;Elizabeth M. Sweeney;Daniel S. Reich;Russell T. Shinohara;Matthew K. Schindler;Blake E. Dewey;Ani Eloyan;Ciprian M. Crainiceanu,2016-01-01,9,NeuroImage: Clinical,1-17,10.1016/j.nicl.2015.10.013,26693397,84947284118,"('2-s2.0-84947284118', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84947284118,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84947284118&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84947284118&origin=inward
Statistical estimation of T<inf>1</inf> relaxation times using conventional magnetic resonance imaging,Reich,Govind Nair;Pascal Sati;Elizabeth M. Sweeney;Amanda F. Mejia;Daniel S. Reich;Russell T. Shinohara;Colin Shea;Blake Dewey,2016-06-01,8,NeuroImage,176-188,10.1016/j.neuroimage.2015.12.037,26732403,84962611714,"('2-s2.0-84962611714', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84962611714,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84962611714&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84962611714&origin=inward
Saccadic palsy following cardiac surgery: A review and new hypothesis,Reich,Govind Nair;R. John Leigh;Daniel S. Reich;Anja K.E. Horn;Wolfgang Härtig;Sigrun Roeber;Scott D.Z. Eggers,2015-04-01,4,Annals of the New York Academy of Sciences,113-119,10.1111/nyas.12666,25721480,84928211283,"('2-s2.0-84928211283', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84928211283,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84928211283&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84928211283&origin=inward
FLAIR* to visualize veins in white matter lesions: A new tool for the diagnosis of multiple sclerosis?,Reich,B. P. Turner;K. Schmierer;R. J.P. Smith;P. Sati;I. C. George;D. S. Reich;M. E. Miquel;T. Campion;J. Evanson;D. R. Altmann;G. C. Brito,2017-10-01,24,European Radiology,4257-4263,10.1007/s00330-017-4822-z,28409356,85017455621,"('2-s2.0-85017455621', 'Reich')",Article,HEFCE,https://api.elsevier.com/content/abstract/scopus_id/85017455621,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017455621&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85017455621&origin=inward
Utilizing 3D printing technology to merge MRI with histology: A protocol for brain sectioning,Jacobson,Seung Kwon Ha;Govind Nair;Pascal Sati;Martina Absinta;Wen Yang Chiang;Daniel S. Reich;Nicholas J. Luciano;Steven Jacobson;Emily C. Leibovitch;Afonso C. Silva;Joseph R. Guy,2016-12-06,13,Journal of Visualized Experiments,,10.3791/54780,28060281,85008601449,"('2-s2.0-85008601449', 'Jacobson')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85008601449,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008601449&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008601449&origin=inward
Slowly eroding lesions in multiple sclerosis,Cortese,Joan Ohayon;Govind Nair;Pascal Sati;Martina Absinta;Kelly Yang;Daniel S. Reich;Arun Venkataraman;Colin Shea;Varun Sethi;Blake E. Dewey;Tianxia Wu;Irene C.M. Cortese,2017-03-01,9,Multiple Sclerosis,464-472,10.1177/1352458516655403,27339071,85014851733,"('2-s2.0-85014851733', 'Cortese')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85014851733,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85014851733&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85014851733&origin=inward
Gradient nonlinearity effects on upper cervical spinal cord area measurement from 3D T <inf>1</inf> -weighted brain MRI acquisitions,Reich,Antje Bischof;Ian Tagge;Eduardo Caverzasi;Nico Papinutto;Russell T. Shinohara;R. Todd Constable;Daniel Schwartz;Dzung L. Pham;Nancy L. Sicotte;Shahamat Tauhid;William A. Stern;Subhash Tummala;Snehashis Roy;Gina Kirkish;Govind Nair;William Rooney;Esha Datta;Daniel S. Reich;Rohit Bakshi;Jiwon Oh;Daniel Pelletier;Roland G. Henry;Peter A. Calabresi,2018-03-01,11,Magnetic Resonance in Medicine,1595-1601,10.1002/mrm.26776,28617996,85020726579,"('2-s2.0-85020726579', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85020726579,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020726579&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020726579&origin=inward
A lag functional linear model for prediction of magnetization transfer ratio in multiple sclerosis lesions,Reich,Elizabeth M. Sweeney;Amanda F. Mejia;Daniel S. Reich;Russell T. Shinohara;Blake E. Dewey;Ana Maria Staicu;Edgar J. Lobaton;Gina Maria Pomann,2016-12-01,6,Annals of Applied Statistics,2325-2348,10.1214/16-AOAS981,,85009231253,"('2-s2.0-85009231253', 'Reich')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85009231253,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85009231253&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85009231253&origin=inward
"Optimal detection of infratentorial lesions with a combined dual-echo MRI sequence: ""pT2""",Reich,Carlos Romero;Pascal Sati;Daniel S. Reich;Paulina Yañes;Jorge Correale;María I. Gaitán,2016-09-01,4,Multiple Sclerosis,1367-1370,10.1177/1352458515615226,26552729,84986550233,"('2-s2.0-84986550233', 'Reich')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84986550233,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84986550233&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84986550233&origin=inward
PREVAIL: Predicting Recovery through Estimation and Visualization of Active and Incident Lesions,Reich,Elizabeth M. Sweeney;Daniel S. Reich;Russell T. Shinohara;Matthew K. Schindler;Jordan D. Dworkin;Salim Chahin,2016-01-01,2,NeuroImage: Clinical,293-299,10.1016/j.nicl.2016.07.015,27551666,84982914633,"('2-s2.0-84982914633', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/84982914633,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84982914633&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84982914633&origin=inward
MRI in Diagnosis and Disease Monitoring,Reich,María I. Gaitán;Daniel S. Reich,2014-08-25,0,Multiple Sclerosis and CNS Inflammatory Disorders,29-44,10.1002/9781118298633.ch4,,84926187349,"('2-s2.0-84926187349', 'Reich')",Chapter,,https://api.elsevier.com/content/abstract/scopus_id/84926187349,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926187349&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926187349&origin=inward
Gadolinium deposition: practical guidelines in the face of uncertainty,Reich,Kevin H. Terashima;Daniel S. Reich,2017-07-01,3,The Lancet Neurology,495-497,10.1016/S1474-4422(17)30174-6,28653641,85020702984,"('2-s2.0-85020702984', 'Reich')",Note,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85020702984,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020702984&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020702984&origin=inward
Insights from Ultrahigh Field Imaging in Multiple Sclerosis,Reich,Matthew K. Schindler;Pascal Sati;Daniel S. Reich,2017-05-01,1,Neuroimaging Clinics of North America,357-366,10.1016/j.nic.2016.12.006,28391792,85010411149,"('2-s2.0-85010411149', 'Reich')",Review,NIH,https://api.elsevier.com/content/abstract/scopus_id/85010411149,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010411149&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010411149&origin=inward
Visualization of cortical MS lesions with MRI need not be further improved - Commentary,Reich,Daniel S. Reich,2017-01-01,0,Multiple Sclerosis,19-20,10.1177/1352458516666188,,85011385295,"('2-s2.0-85011385295', 'Reich')",Note,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85011385295,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011385295&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011385295&origin=inward
Development of cortical surface area and gyrification in attention-deficit/hyperactivity disorder,Shaw,Alan Evans;Bethany Watson;Meaghan Malek;Philip Shaw;Wendy Sharp;Deanna Greenstein,2012-08-01,188,Biological Psychiatry,191-197,10.1016/j.biopsych.2012.01.031,22418014,84863723922,"('2-s2.0-84863723922', 'Shaw')",Article,NHGRI,https://api.elsevier.com/content/abstract/scopus_id/84863723922,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863723922&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863723922&origin=inward
Trajectories of cerebral cortical development in childhood and adolescence and adult attention-deficit/hyperactivity disorder,Shaw,Pietro De Rossi;Bethany Watson;Meaghan Malek;Philip Shaw;Wendy Sharp;Deanna Greenstein,2013-10-15,144,Biological Psychiatry,599-606,10.1016/j.biopsych.2013.04.007,23726514,84884671868,"('2-s2.0-84884671868', 'Shaw')",Article,NHGRI,https://api.elsevier.com/content/abstract/scopus_id/84884671868,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884671868&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884671868&origin=inward
Performing label-fusion-based segmentation using multiple automatically generated templates,Shaw,M. Mallar Chakravarty;Victoria Gu;D. Louis Collins;Matthijs C. van Eede;Patrick Steadman;Armin Raznahan;Philip Shaw;Jason P. Lerch;Rebecca D. Calcott,2013-10-01,161,Human Brain Mapping,2635-2654,10.1002/hbm.22092,22611030,84883746714,"('2-s2.0-84883746714', 'Shaw')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84883746714,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883746714&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883746714&origin=inward
New insights into attention-deficit/hyperactivity disorder using structural neuroimaging,Shaw,Cara Rabin;Philip Shaw,2009-10-13,64,Current Psychiatry Reports,393-398,10.1007/s11920-009-0059-0,19785981,70349754493,"('2-s2.0-70349754493', 'Shaw')",Review,,https://api.elsevier.com/content/abstract/scopus_id/70349754493,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349754493&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70349754493&origin=inward
The shape of things to come in attention defcit hyperactivity disorder,Shaw,Philip Shaw,2010-04-01,5,American Journal of Psychiatry,363-365,10.1176/appi.ajp.2010.10010037,20360322,77950623786,"('2-s2.0-77950623786', 'Shaw')",Editorial,,https://api.elsevier.com/content/abstract/scopus_id/77950623786,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77950623786&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77950623786&origin=inward
Effect of acute psychological stress on prefrontal GABA concentration determined by proton magnetic resonance spectroscopy,Grillon,Christian Grillon;Jun Shen;Wayne C. Drevets;Jan Willem Van Der Veen;Gregor Hasler,2010-10-01,66,American Journal of Psychiatry,1226-1231,10.1176/appi.ajp.2010.09070994,20634372,77957943862,"('2-s2.0-77957943862', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/77957943862,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77957943862&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77957943862&origin=inward
Combination of multichannel single-voxel MRS signals using generalized least squares,Grillon,Li An;Shizhe Li;Jun Shen;Jan Willem Van Der Veen;David M. Thomasson,2013-06-01,21,Journal of Magnetic Resonance Imaging,1445-1450,10.1002/jmri.23941,23172656,84878237363,"('2-s2.0-84878237363', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84878237363,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878237363&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878237363&origin=inward
In vivo detection of intermediate metabolic products of [1- <sup>13</sup>C]ethanol in the brain using <sup>13</sup>C MRS,Grillon,Jun Shen;Yun Xiang,2011-11-01,12,NMR in Biomedicine,1054-1062,10.1002/nbm.1653,21312308,80054065714,"('2-s2.0-80054065714', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/80054065714,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80054065714&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80054065714&origin=inward
Correction of frequency and phase variations induced by eddy currents in localized spectroscopy with multiple echo times,Grillon,Stefano Marenco;Jun Shen;Yan Zhang,2007-07-01,10,Magnetic Resonance in Medicine,174-178,10.1002/mrm.21265,17659625,34547806269,"('2-s2.0-34547806269', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/34547806269,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547806269&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34547806269&origin=inward
